uttid,actual_phoneme,mispronounced_phoneme,start_time,end_time,confidence,prosetrior_probability,max_logit,mean_logit_margin,logit_variance,combined_score,evt_k3,skewness,kurtosis,autocorr_lag1,entropy_mean,kl_to_onehot,gmm_means_0,gmm_means_1,gmm_vars_0,gmm_vars_1,gmm_weights_0,gmm_weights_1,phoneme_accuracy,mispronounced
0001,N_E,N_E,2.558,2.718,0.864,0.11782465875148773,9.712672233581543,-6.275125503540039,11.738903045654297,-5.034155163200526,8.233685493469238,0.05450012659916978,-1.2684029790241202,0.659004250209669,0.14862649142742157,inf,0.15794849395751953,6.232449531555176,0.38229674100875854,5.223166465759277,0.324280709028244,0.6757192611694336,,False
0001,EH1_B,EH1_B,0.184,0.694,0.987,0.025507552549242973,7.557091236114502,-12.628035545349121,2.882847309112549,-9.940259089424844,3.717036008834839,3.5404635310070542,12.64247885932989,0.40134663576433416,0.05708450824022293,inf,-0.35081422328948975,7.557082176208496,0.59297114610672,1.0000820793720777e-06,0.9615383744239807,0.03846157714724541,10.0,False
0001,L_I,L_I,0.694,0.815,0.986,0.1464136838912964,9.356729507446289,-4.671526908874512,8.97453498840332,-3.8464645999981726,6.726266384124756,-0.28062457349369213,-0.06512655781602561,0.2866300078606289,0.27485981583595276,inf,3.4806504249572754,9.356718063354492,5.538036346435547,1.000130964712298e-06,0.8571588397026062,0.14284111559391022,10.0,False
0001,IH0_I,IH0_I,0.815,0.855,0.995,0.11583525687456131,6.469227313995361,-7.698201656341553,12.37115478515625,-6.035417048440672,1.6558541059494019,0.5101609550869687,-1.5000000950640433,-0.046966764720807526,0.6241258978843689,inf,-0.7508320212364197,6.46921968460083,1.1803123950958252,1.0000582051361562e-06,0.6666665077209473,0.33333346247673035,9.0,False
0001,F_I,F_I,0.855,0.996,0.892,0.14279277622699738,9.037566184997559,-7.042809009552002,10.372184753417969,-5.513874551786962,6.212613582611084,0.8794382118222014,-0.6511761052112406,0.3345590750349176,0.32165855169296265,inf,1.1037665605545044,8.040034294128418,1.470015287399292,0.9950879812240601,0.7500030398368835,0.24999698996543884,8.0,False
0001,AH0_I,AH0_I,0.996,1.056,0.672,0.005574951414018869,3.573852300643921,-8.701523780822754,3.336768627166748,-7.647908149570311,1.0088568925857544,1.0192161602791856,-0.7508483470527136,0.0031656656839526634,0.5619000196456909,inf,-0.5639270544052124,3.573848009109497,0.16872097551822662,1.0000184147429536e-06,0.7499998807907104,0.25000014901161194,10.0,False
0001,N_I,N_I,1.056,1.177,0.981,0.15432462096214294,9.758122444152832,-5.116119861602783,8.669779777526855,-4.141892993163941,7.914121150970459,0.24467401316699,-1.04385438991741,0.5158889153878964,0.343894898891449,inf,3.431070566177368,9.01050090789795,3.1058237552642822,0.5818647146224976,0.7204615473747253,0.27953845262527466,,False
0001,T_I,T_I,1.177,1.237,0.909,0.024274669587612152,6.825603485107422,-4.995302200317383,4.943409442901611,-4.612208103057647,5.8411865234375,-0.6920163171550416,-1.0986579102576672,0.19253863844566693,0.2880164384841919,inf,2.9147629737854004,6.534970283508301,3.1460793018341064,0.08655593544244766,0.5179176330566406,0.4820823073387146,,False
0001,S_E,S_E,1.237,1.297,0.69,0.21040281653404236,8.057759284973145,-4.953273296356201,4.682593822479248,-3.934910730941201,5.237669467926025,0.7238322345378377,-1.0966497418439027,0.19438751880217153,0.2790358364582062,inf,3.4369282722473145,8.05774974822998,0.9054428935050964,1.00009094694542e-06,0.7499998807907104,0.25000014901161194,,False
0001,T_B,T_B,1.297,1.72,0.973,0.058993492275476456,8.502964973449707,-8.365006446838379,2.5489389896392822,-6.704602955259543,6.506591796875,2.707660621373849,5.765498074105675,0.4411689527839881,0.09272775053977966,inf,2.6686766147613525,8.118298530578613,0.0891803503036499,0.14796589314937592,0.9090908169746399,0.09090913087129593,,False
0001,AY0_E,AY0_E,1.72,1.82,0.995,0.12999215722084045,7.636272430419922,-8.331950187683105,9.760461807250977,-6.444449479203237,2.669849157333374,1.6113158365375857,0.8745035817817937,0.12871122398273188,0.3010556995868683,inf,-0.5526105761528015,7.636263370513916,0.5362547039985657,1.0000820793720777e-06,0.8333332538604736,0.16666680574417114,,False
0001,G_B,G_B,1.894,2.404,0.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,False
0001,UW0_I,UW0_I,2.404,2.464,0.997,0.17628343403339386,7.6827216148376465,-6.537729740142822,9.889970779418945,-5.097109465690931,3.067335844039917,1.1084749189608454,-0.6984690881898188,-0.031608157856061254,0.5207498073577881,inf,0.4676726758480072,7.682712554931641,0.1723966747522354,1.0000820793720777e-06,0.7499998807907104,0.25000014901161194,,False
0001,S_E,S_E,2.464,2.766,0.979,0.04432721808552742,7.877772331237793,-9.68531608581543,7.542284965515137,-7.714568176129765,5.998182773590088,0.8659013014639337,-0.4740492719355487,0.7480337395497394,0.16587263345718384,inf,-0.6431245803833008,3.9344089031219482,0.19488272070884705,4.800839424133301,0.5361731648445129,0.46382683515548706,,False
0001,T_B,T_B,0.102,0.612,1.0,0.03770361840724945,8.915877342224121,-11.298787117004395,2.1642842292785645,-8.892550744951585,4.3657546043396,4.434753339176965,18.792056655630674,0.08948296070259024,0.007558705750852823,inf,1.4523652791976929,8.91586685180664,0.10839460045099258,1.0001100463341572e-06,0.9615383744239807,0.03846157714724541,9.0,False
0001,AA0_I,AA0_I,0.612,0.712,0.826,0.005237306002527475,4.072699069976807,-9.291105270385742,3.342712163925171,-8.079358099622993,1.1977583169937134,1.579153542971348,0.8212863972053421,0.1594120796506315,0.4024605453014374,inf,-0.6988810300827026,4.072694301605225,0.21659226715564728,1.000022734842787e-06,0.8333332538604736,0.16666680574417114,10.0,False
0001,M_E,M_E,0.712,0.893,0.997,0.10013647377490997,9.646930694580078,-7.172332763671875,9.24046516418457,-5.710999320266238,7.044166088104248,0.7784423511349731,-0.37173690543655846,0.6043168080450307,0.22032546997070312,inf,0.7538195848464966,5.36757755279541,0.9043679237365723,6.759374141693115,0.4842565655708313,0.5157434344291687,8.0,False
0001,G_B,G_B,0.893,1.094,0.995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0,False
0001,IH0_I,IH0_I,1.094,1.154,0.711,0.21381224691867828,8.009897232055664,-5.605595588684082,9.25001335144043,-4.386714012050385,3.4534170627593994,1.132420430232529,-0.6840100713115373,-0.019247876151414184,0.3360476493835449,inf,1.008884072303772,8.0098876953125,0.07980597019195557,1.00009094694542e-06,0.7499998807907104,0.25000014901161194,10.0,False
0001,V_I,V_I,1.154,1.294,0.998,0.049195270985364914,7.032538890838623,-7.774923801422119,5.584806442260742,-6.346033994481626,4.92986536026001,0.5311632970767048,-0.8098890015821745,0.521274795473445,0.25462624430656433,inf,0.296233594417572,4.278228759765625,0.27823948860168457,2.7933707237243652,0.4512508511543274,0.5487492084503174,,False
0001,Z_E,Z_E,1.294,1.415,0.856,0.0038394483271986246,4.046267032623291,-7.67551851272583,1.6913830041885376,-7.041590935156593,2.9308483600616455,0.815187269895739,-0.9077890855356516,0.3853315554455136,0.34338483214378357,inf,0.8942915797233582,3.6137566566467285,0.1800924390554428,0.1870850771665573,0.714283287525177,0.285716712474823,,False
0001,AH0_B,AH0_B,1.415,1.555,0.756,0.009706967510282993,5.498727321624756,-9.727219581604004,4.434043884277344,-8.199527112512058,2.01279616355896,1.9107537327687953,2.10841790978455,0.23573041869784284,0.15034177899360657,inf,-0.5685061812400818,5.498720645904541,0.4660642147064209,1.0000445627156296e-06,0.8749999403953552,0.12500011920928955,,False
0001,P_E,P_E,1.555,1.696,0.984,0.11953143775463104,7.762377738952637,-6.258922576904297,6.345584869384766,-5.018498563262433,6.488011837005615,0.1535441631088642,-1.2631250850987592,0.5506183256891084,0.23148542642593384,inf,2.152301073074341,6.492867946624756,2.488863706588745,1.218542456626892,0.646498441696167,0.3535015881061554,,False
0001,B_B,B_B,1.696,1.856,0.981,0.11227262020111084,9.161602973937988,-7.4746856689453125,6.4036455154418945,-5.888327545179676,5.5672173500061035,1.6480836938804238,1.6105334923234569,0.12756496402134937,0.11293758451938629,inf,2.003098726272583,9.161592483520508,1.5103037357330322,1.0001100463341572e-06,0.8888888359069824,0.11111122369766235,,False
0001,AA1_I,AA1_I,1.856,1.896,0.983,0.004010797943919897,3.4490623474121094,-8.630846977233887,4.372927188873291,-7.697222404748809,0.6606777310371399,0.37069788977346835,-1.499999878830447,-0.38502803533257474,0.5062598586082458,inf,-0.7335141897201538,3.4490582942962646,0.7280749082565308,1.0000163683798746e-06,0.6666665077209473,0.33333346247673035,,False
0001,K_I,K_I,1.896,2.017,0.857,0.14089283347129822,9.73076343536377,-7.5225605964660645,8.662178039550781,-5.853719134692776,5.578919887542725,1.3332976046018863,0.788453211525046,0.15628634483343937,0.20213094353675842,inf,2.0664775371551514,9.730751991271973,1.714264154434204,1.000130964712298e-06,0.8571427464485168,0.14285726845264435,,False
0001,S_I,S_I,2.017,2.137,0.993,0.13836704194545746,9.386436462402344,-6.655685901641846,8.198817253112793,-5.252333751266214,6.46333122253418,0.5609824995532382,-0.4668783328113064,0.17318734635111457,0.05767428129911423,inf,2.9782798290252686,9.386425018310547,3.6989872455596924,1.000130964712298e-06,0.8571444153785706,0.14285555481910706,,False
0001,IH0_I,IH0_I,2.137,2.197,0.997,0.1971023976802826,7.504655361175537,-6.382908344268799,9.730850219726562,-4.955245411020129,3.536911725997925,0.7335068430622249,-0.9879480911851961,0.14412858993640462,0.3614300787448883,inf,0.7852062582969666,7.504646301269531,1.6867191791534424,1.0000820793720777e-06,0.7499998807907104,0.25000014901161194,,False
0001,NG_E,NG_E,2.197,2.318,0.954,0.12998659908771515,8.00998306274414,-7.148061275482178,6.323784828186035,-5.615740068171738,5.642509460449219,0.8076967551691673,-0.6249269844293299,0.5000957897824508,0.2617010176181793,inf,1.6293201446533203,6.241306781768799,1.032733678817749,2.7991254329681396,0.6694161295890808,0.33058393001556396,,False
0001,HH_B,HH_B,0.142,0.653,0.997,0.02500579133629799,6.859527587890625,-12.860819816589355,3.6402487754821777,-10.109168219859395,4.949374675750732,2.6751131498827494,5.936790629904939,0.6697939303439173,0.0735257938504219,inf,-0.41068756580352783,6.265219688415527,0.4858790934085846,0.3531988561153412,0.923076868057251,0.07692310959100723,8.0,False
0001,IY0_E,IY0_E,0.653,0.753,0.881,0.12259963899850845,7.005677223205566,-7.684963703155518,6.43927001953125,-6.0091239522183395,3.241651773452759,1.4279068148561995,0.42618416942243575,0.2670887352160941,0.5435051321983337,inf,0.5676863789558411,7.005668640136719,0.819171130657196,1.0000736665460863e-06,0.8333332538604736,0.16666680574417114,10.0,False
0001,HH_B,HH_B,0.753,1.014,0.998,0.03761618211865425,7.065329074859619,-10.527521133422852,6.523055076599121,-8.353361077098528,5.303526401519775,1.1214082913917431,0.09751723587223227,0.7168233221871207,0.20403774082660675,inf,0.22571857273578644,6.382030010223389,2.1264941692352295,0.46887466311454773,0.8574369549751282,0.1425630748271942,9.0,False
0001,EY0_I,EY0_I,1.014,1.074,0.715,0.08861080557107925,6.6635308265686035,-8.83110523223877,14.31563663482666,-6.9088241034969275,1.1607556343078613,1.0255055011984553,-0.7836612565448875,-0.13275362412729852,1.2495193481445312,inf,-1.8988392353057861,6.663522720336914,0.7589684128761292,1.0000657084674458e-06,0.7499998807907104,0.25000014901161194,9.0,False
0001,T_I,T_I,1.074,1.295,0.999,0.04262808337807655,7.128057956695557,-8.333939552307129,6.4667649269104,-6.780330289218711,5.722936153411865,0.035416059610519156,-1.257696358061417,0.6350845379931813,0.4165675640106201,inf,0.3371674716472626,4.97804594039917,1.0136662721633911,1.1519516706466675,0.4910632073879242,0.5089368224143982,10.0,False
0001,S_E,S_E,1.295,1.335,0.556,0.16669853031635284,6.895943641662598,-2.4776089191436768,3.4410369396209717,-2.2717967350814323,4.532099723815918,0.15783412267108446,-1.500000012952109,-0.00374655267945584,1.1766891479492188,inf,3.3501813411712646,6.895935535430908,0.9707551598548889,1.0000657084674458e-06,0.666667640209198,0.333332359790802,,False
0001,SH_B,SH_B,1.335,1.556,0.914,0.04365453124046326,6.984503746032715,-9.765645027160645,3.7899599075317383,-7.775385977091581,3.7097244262695312,1.9087538990771449,3.3804245738557004,0.13505770985036672,0.25304606556892395,inf,0.7506436705589294,6.984495639801025,0.8960850238800049,1.0000657084674458e-06,0.9166666269302368,0.08333341777324677,,False
0001,UW1_I,UW1_I,1.556,1.636,0.895,0.11621826887130737,7.009777069091797,-8.716140747070312,11.71225357055664,-6.746984091265116,1.9877170324325562,1.2753043323748272,-0.09950882509206105,-0.039243859599831024,0.8889448046684265,inf,-1.2564369440078735,7.009768486022949,0.9742587804794312,1.0000736665460863e-06,0.7999998927116394,0.20000016689300537,,False
0001,T_I,T_I,1.636,1.797,0.942,0.06044599041342735,5.962245941162109,-9.156366348266602,3.87884783744812,-7.251257953715643,3.7556025981903076,1.2893422510487595,0.5789000190950144,0.47157602670459514,0.5519245862960815,inf,0.1695680469274521,3.450485944747925,0.20506493747234344,3.440908193588257,0.6353620886802673,0.36463800072669983,,False
0001,IH0_I,IH0_I,1.797,1.877,0.817,0.15504895150661469,7.210911273956299,-6.533907890319824,10.134565353393555,-5.132939841949058,2.138969659805298,1.446849071049906,0.18596862517660728,-0.02336637093288612,1.0804551839828491,inf,-0.6929591298103333,7.210902690887451,0.1739732027053833,1.0000736665460863e-06,0.7999998927116394,0.20000016689300537,,False
0001,NG_E,NG_E,1.877,1.998,0.931,0.08433552831411362,7.180462837219238,-7.832325458526611,4.258030414581299,-6.224513436515029,5.080938339233398,0.851151543238916,-0.42412130320221,0.4610086657059285,0.3978824317455292,inf,1.9235230684280396,5.75949239730835,0.7617642283439636,1.9535934925079346,0.6930271983146667,0.30697283148765564,,False
0001,M_B,M_B,0.124,0.644,0.999,0.057883042842149734,9.45479679107666,-12.047873497009277,5.961416721343994,-9.288310690017363,6.876964569091797,2.680950122269415,6.175179577771935,0.6739410584872023,0.0347374863922596,inf,0.14819501340389252,8.86108112335205,0.7868368029594421,0.3524923026561737,0.9259258508682251,0.07407410442829132,10.0,False
0001,AE1_I,AE1_I,0.644,0.715,0.755,0.11020686477422714,6.538662433624268,-8.31787109375,11.51298713684082,-6.484128592752943,1.8598651885986328,0.9391684510506338,-0.8441536407041221,0.09211306141449442,0.7654938101768494,inf,-1.0363085269927979,6.538654804229736,1.0056012868881226,1.0000582051361562e-06,0.7499998807907104,0.25000014901161194,9.0,False
0001,N_I,N_I,0.715,0.856,0.985,0.13094401359558105,8.527878761291504,-5.444523811340332,6.376955986022949,-4.421062295217907,7.037696838378906,-0.33284586383702636,-0.1966757563754009,0.4112974024849307,0.36042600870132446,inf,3.8819456100463867,8.040192604064941,4.811507225036621,0.4911186099052429,0.8488540053367615,0.1511460244655609,7.0,True
0001,D_I,D_I,0.856,0.936,0.961,0.190121129155159,8.38791275024414,-5.765476226806641,6.549751281738281,-4.533861525189586,5.057260036468506,0.9732587138088779,-0.3118537731791404,0.07093963945543962,0.2106441706418991,inf,2.451544761657715,8.387903213500977,1.1390982866287231,1.00009094694542e-06,0.7999998927116394,0.20000016689300537,10.0,False
0001,IY0_E,IY0_E,0.936,0.996,0.755,0.024038737639784813,5.461641788482666,-7.205783367156982,4.879942893981934,-6.162474961465314,2.422513961791992,0.9305576126826401,-0.8535826625262231,0.10816488949695051,0.3552624583244324,inf,0.537782609462738,5.461635112762451,0.4454949200153351,1.0000445627156296e-06,0.7499998807907104,0.25000014901161194,10.0,False
0001,HH_B,HH_B,0.996,1.288,0.988,0.11461255699396133,8.820734977722168,-8.288057327270508,9.017375946044922,-6.451499501588645,7.271679401397705,0.9858329404436583,0.08441842207589723,0.7138726528256922,0.12514039874076843,inf,1.233105182647705,8.648453712463379,3.429940700531006,0.029687894508242607,0.8750471472740173,0.12495283037424088,,False
