uttid,actual_phoneme,mispronounced_phoneme,start_time,end_time,confidence,prosetrior_probability,max_logit,mean_logit_margin,logit_variance,combined_score,phoneme_accuracy,mispronounced
0001,IY0,IY0,0.873,1.033,0.625,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,1.033,1.174,0.999,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW0,UW0,1.174,1.394,0.666,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,T,T,1.394,1.835,0.954,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW0,UW0,1.835,2.337,0.915,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,S,S,2.337,2.377,0.498,4.18197760154726e-06,-2.582383155822754,-14.205201148986816,1.253424048423767,-13.659058698086351,2.0,False
0001,EH1,EH1,2.377,2.598,0.666,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,V,V,2.598,2.678,0.75,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,2.678,2.718,0.466,5.762919954577228e-07,-3.5564351081848145,-16.780485153198242,2.8197669982910156,-16.05633501716047,2.0,False
0001,EH1,EH1,0.184,0.855,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,L,L,0.855,0.996,0.727,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,0.996,1.197,0.69,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,F,F,1.197,1.237,0.985,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.237,1.72,0.837,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,N,N,1.72,1.76,0.499,1.007113496598322e-06,-4.21912956237793,-15.65539836883545,1.6923176050186157,-15.101305530767155,2.0,False
0001,T,T,1.76,1.82,0.998,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,1.82,2.022,0.898,6.251105332921725e-06,-1.7230967283248901,-16.131305694580078,1.2226290702819824,-14.886739663133618,2.0,False
0001,T,T,2.022,2.082,0.664,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AY0,AY0,2.082,2.464,0.841,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,G,G,2.464,2.766,0.932,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW0,UW0,2.766,2.846,0.199,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,2.846,2.887,0.5,2.575630105638993e-06,-3.688248634338379,-14.864388465881348,0.908681333065033,-14.26589683176967,2.0,False
0001,T,T,0.01,0.492,0.958,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AA0,AA0,0.492,0.672,0.599,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,M,M,0.672,0.712,0.499,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,G,G,0.712,0.833,0.833,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,0.833,0.913,0.249,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,V,V,0.913,1.094,0.999,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,Z,Z,1.094,1.154,0.497,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,AH0,AH0,1.154,1.354,0.697,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,P,P,1.354,1.415,0.992,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,B,B,1.415,1.495,0.746,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AA1,AA1,1.495,1.696,0.698,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,K,K,1.696,1.856,0.872,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,1.856,1.896,0.499,9.097339898289647e-06,-2.7761006355285645,-13.051960945129395,1.711104393005371,-12.618631213370868,2.0,False
0001,IH0,IH0,1.896,2.197,0.799,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,NG,NG,2.197,2.338,0.713,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,HH,HH,0.122,0.653,0.961,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IY0,IY0,0.653,1.014,0.831,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,HH,HH,1.014,1.215,0.799,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EY0,EY0,1.215,1.335,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,1.335,1.395,0.499,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,1.395,1.556,0.875,0.00022550190624315292,1.4336037635803223,-15.093244552612305,3.335101366043091,-13.08442577052253,2.0,False
0001,SH,SH,1.556,1.717,0.75,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW1,UW1,1.717,1.837,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,1.837,1.877,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,1.877,2.018,0.667,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,NG,NG,2.018,2.098,0.4,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,M,M,0.044,0.554,0.961,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AE1,AE1,0.554,0.674,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,0.674,0.715,0.5,3.654619285953231e-05,-1.7607331275939941,-14.818809509277344,5.846564769744873,-13.438246718403034,2.0,False
0001,D,D,0.715,0.795,0.75,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IY0,IY0,0.795,0.876,0.249,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,HH,HH,0.876,0.996,0.663,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AE0,AE0,0.996,1.359,0.83,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,Z,Z,1.359,1.52,0.873,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.52,1.761,0.749,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,B,B,1.761,1.802,0.999,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,1.802,2.164,0.788,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,G,G,2.164,2.305,0.855,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AA0,AA0,2.305,2.446,0.56,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,R,R,2.446,2.486,0.979,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,M,M,2.486,2.607,0.714,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,L,L,0.222,0.732,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UH0,UH0,0.732,0.853,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,K,K,0.853,0.993,0.75,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AE0,AE0,0.993,1.415,0.899,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,1.415,1.475,0.499,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AE0,AE0,1.475,1.736,0.833,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,1.736,1.776,0.489,1.8109483335138066e-07,-5.900279521942139,-15.884876251220703,0.3604809641838074,-15.776686874714498,2.0,False
0001,Z,Z,1.776,1.896,0.803,0.0,0.0,0.0,0.0,0.0,1.4,False
0001,P,P,1.896,2.037,0.857,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AE0,AE0,2.037,2.318,0.729,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,2.318,2.358,0.993,2.32920740472764e-07,-4.87402868270874,-17.90101432800293,2.490431070327759,-17.112480311582953,2.0,False
0001,T,T,2.358,2.398,0.498,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,S,S,2.398,2.498,0.797,5.285994575388031e-06,-2.2447969913482666,-15.628439903259277,1.189954400062561,-14.585042862626292,1.8,False
0001,W,W,0.083,0.593,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,0.593,0.673,0.189,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,T,T,0.673,0.733,0.998,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,0.733,0.834,0.329,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,B,B,0.834,0.914,0.745,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AW1,AW1,0.914,1.075,0.61,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,1.075,1.135,0.665,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,DH,DH,1.135,1.216,0.493,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.216,1.477,0.766,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,B,B,1.477,1.517,0.48,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.517,1.698,0.748,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,1.698,1.758,0.485,1.323533524555387e-05,-2.2499749660491943,-12.382031440734863,0.5106062293052673,-12.037208126205453,2.0,False
0001,DH,DH,0.165,0.776,0.966,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EH0,EH0,0.776,1.017,0.747,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,1.017,1.158,0.746,5.708291610062588e-06,-2.968858242034912,-16.463577270507812,2.998258352279663,-15.14658132081199,2.0,False
0001,HH,HH,1.158,1.239,0.491,0.0,0.0,0.0,0.0,0.0,1.0,False
0001,IY0,IY0,1.239,1.441,0.696,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,W,W,1.441,1.501,0.999,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EH0,EH0,1.501,1.642,0.496,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,1.642,1.723,0.729,4.706398613052443e-05,-0.7875272631645203,-12.500316619873047,4.802845001220703,-11.739422376433588,2.0,False
0001,T,T,1.723,1.904,0.997,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,1.904,1.985,0.746,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW0,UW0,1.985,2.085,0.396,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,TH,canonical-phone,2.085,2.146,0.333,0.0,0.0,0.0,0.0,0.0,1.2,True
0001,IY0,index,2.146,2.287,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True
0001,M,pronounced-phone,2.287,2.347,0.997,0.0,0.0,0.0,0.0,0.0,1.6,True
0001,P,P,2.347,2.448,0.666,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AA0,AA0,2.448,2.589,0.666,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,R,R,2.589,2.629,0.499,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,K,K,2.629,2.69,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,L,L,0.124,0.634,0.961,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EH0,EH0,0.634,0.775,0.665,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,0.775,0.836,0.499,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,0.836,0.876,0.495,3.707461655722e-05,-0.7985001802444458,-13.528265953063965,3.918264389038086,-12.530559570841056,2.0,False
0001,G,G,0.876,0.916,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,OW0,OW0,0.916,1.037,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,1.037,1.279,0.998,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW0,UW0,1.279,1.56,0.732,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,DH,DH,1.56,1.621,0.333,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.621,1.742,0.597,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,R,R,1.742,1.782,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EH1,EH1,1.782,2.003,0.721,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,2.003,2.064,0.656,1.5117084330995567e-05,-2.868547201156616,-12.0964937210083,0.5631825923919678,-11.797451117003849,2.0,False
0001,T,T,2.064,2.104,0.489,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,R,R,2.104,2.185,0.749,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW0,UW0,2.185,2.406,0.665,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,M,M,2.406,2.466,0.999,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,DH,DH,0.142,0.732,0.965,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EH0,EH0,0.732,0.953,0.659,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,0.953,0.993,0.979,2.3425316157954512e-06,-4.164645195007324,-15.146855354309082,2.2467801570892334,-14.49208224578449,2.0,False
0001,M,M,0.993,1.033,0.332,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AY0,AY0,1.033,1.234,0.699,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,K,K,1.234,1.274,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,W,W,1.274,1.394,0.827,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AO0,AO0,1.394,1.615,0.798,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,K,K,1.615,1.655,0.498,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,1.655,1.715,0.499,8.597041596658528e-05,-0.435056209564209,-12.852649688720703,3.160984992980957,-11.805306978485309,2.0,False
0001,T,T,1.715,1.815,0.99,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW0,UW0,1.815,1.996,0.661,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,K,K,1.996,2.036,0.332,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AO1,AO1,2.036,2.257,0.794,0.0,0.0,0.0,0.0,0.0,1.2,False
0001,F,F,2.257,2.417,0.871,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,IY0,IY0,2.417,2.678,0.71,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,S,S,0.01,0.453,0.954,1.0753592682988256e-08,-4.526129722595215,-18.855308532714844,0.07804150134325027,-18.70312372554398,2.0,False
0001,OW0,OW0,0.453,0.674,0.667,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,M,M,0.674,0.734,0.998,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AE1,AE1,0.734,0.895,0.622,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,R,R,0.895,0.976,0.749,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,0.976,1.499,0.883,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,W,W,1.499,1.539,0.499,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EH0,EH0,1.539,1.66,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,1.66,1.7,0.333,7.160893460422812e-07,-4.277752876281738,-16.904226303100586,2.732257604598999,-16.077796679590122,2.0,False
0001,T,T,1.7,1.821,0.992,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AA0,AA0,1.821,1.982,0.624,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,1.982,2.042,0.666,1.028832002702984e-06,-3.7312381267547607,-17.51353645324707,3.1420507431030273,-16.3956014301175,2.0,False
0001,T,T,2.042,2.102,0.496,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,UW0,UW0,2.102,2.344,0.814,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,S,S,2.344,2.404,0.5,1.3841878171660937e-05,-2.420207977294922,-14.8062744140625,1.5812755823135376,-13.720735663103211,2.0,False
0001,T,T,2.404,2.464,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH1,AH1,2.464,2.545,0.25,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,D,D,2.545,2.625,0.749,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IY0,IY0,2.625,2.827,0.698,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,K,K,0.124,0.634,0.961,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EH0,EH0,0.634,0.715,0.25,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,T,T,0.715,0.775,0.999,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,G,G,0.775,0.816,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AA0,AA0,0.816,0.896,0.25,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,T,T,0.896,0.957,0.499,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,DH,DH,0.957,1.178,0.897,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.178,1.319,0.499,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,1.319,1.4,0.739,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.4,1.682,0.784,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,M,M,1.682,1.722,0.493,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,EY1,EY1,1.722,1.863,0.666,0.0,0.0,0.0,0.0,0.0,1.0,False
0001,T,T,1.863,1.964,0.666,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,OW0,OW0,1.964,2.205,0.745,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,0.064,0.574,0.961,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IY1,IY1,0.574,0.795,0.723,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,0.795,0.836,0.997,4.743198132928228e-06,-3.9861490726470947,-15.405165672302246,2.1107826232910156,-14.461255652003699,2.0,False
0001,AH0,AH0,0.836,1.48,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,L,L,1.48,1.541,0.992,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.541,1.802,0.713,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,V,V,1.802,1.943,0.999,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,Z,Z,1.943,1.984,0.492,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,EH1,EH1,1.984,2.185,0.697,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,G,G,2.185,2.245,0.664,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,P,P,2.245,2.306,0.666,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,L,L,2.306,2.386,0.6,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AE0,AE0,2.386,2.467,0.333,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,2.467,2.568,0.666,4.5562106265606417e-07,-4.61264181137085,-19.272737503051758,2.0690910816192627,-17.871397564233874,2.0,False
0001,T,T,2.568,2.628,0.997,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,D,D,0.141,0.651,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AO1,AO1,0.651,0.851,0.698,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,R,R,0.851,0.951,0.664,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,0.951,1.312,0.832,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,1.312,1.452,0.666,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,Z,Z,1.452,1.552,0.665,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,1.552,1.632,0.745,9.921544915414415e-06,-2.4692814350128174,-15.469677925109863,5.238783359527588,-14.28501512095237,2.0,False
0001,AA0,AA0,1.632,1.913,0.785,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,T,T,1.913,1.993,0.748,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AH0,AH0,1.993,2.213,0.799,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,K,K,2.213,2.253,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,L,L,2.253,2.334,0.75,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IY1,IY1,2.334,2.434,0.333,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,2.434,2.494,0.974,1.9426486232987372e-06,-2.3239824771881104,-16.67650032043457,3.9248874187469482,-15.618987698033997,2.0,False
0001,ER0,ER0,2.494,2.674,0.599,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,M,M,0.102,0.612,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AA0,AA0,0.612,0.752,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,R,R,0.752,0.852,0.996,0.0,0.0,0.0,0.0,0.0,1.8,False
0001,K,K,0.852,0.993,0.748,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,L,L,0.993,1.053,0.998,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,1.053,1.314,0.714,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,V,V,1.314,1.494,0.999,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,D,D,1.494,1.554,0.499,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,1.554,2.076,0.918,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,2.076,2.176,0.799,5.8008968153444584e-06,-1.6905016899108887,-17.521678924560547,6.000967979431152,-15.882424655849547,2.0,False
0001,N,N,2.176,2.216,0.31,1.0865144759009127e-05,-1.6905016899108887,-14.15435791015625,4.33397912979126,-13.33703572335775,2.0,False
0001,UW0,UW0,2.216,2.517,0.795,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,Y,Y,2.517,2.577,0.665,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AO0,AO0,2.577,2.698,0.498,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,K,K,2.698,2.818,0.833,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,B,B,0.084,0.594,0.961,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AA0,AA0,0.594,0.875,0.782,0.0,0.0,0.0,0.0,0.0,1.4,False
0001,B,B,0.875,1.117,0.998,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,L,L,1.117,1.157,0.332,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IH0,IH0,1.157,1.399,0.749,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,V,V,1.399,1.459,0.996,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,Z,Z,1.459,1.62,0.872,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,IH0,IH0,1.62,1.741,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,N,N,1.741,1.821,0.75,2.3200157102110097e-06,-3.474073648452759,-17.479066848754883,5.411557674407959,-16.127527774199002,2.0,False
0001,K,K,1.821,1.902,0.746,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AY1,AY1,1.902,2.063,0.555,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,R,R,2.063,2.103,0.987,0.0,0.0,0.0,0.0,0.0,1.6,False
0001,OW0,OW0,2.103,2.203,0.326,0.0,0.0,0.0,0.0,0.0,1.4,False
0001,N,N,2.203,2.264,0.982,1.6711588614271022e-05,-2.8698360919952393,-13.945330619812012,2.4510388374328613,-13.061553878910667,2.0,False
0001,AW0,AW0,2.264,2.425,0.623,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,B,B,0.104,0.614,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,AY0,AY0,0.614,0.976,0.832,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,T,T,0.307,0.818,0.973,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,R,R,0.818,0.918,0.635,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,IY0,IY0,0.918,1.403,0.873,0.0,0.0,0.0,0.0,0.0,2.0,False
0001,Z,Z,1.403,1.766,0.944,0.0,0.0,0.0,0.0,0.0,1.2,False
0005,M,M,0.023,0.533,0.999,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,AY0,AY0,0.533,0.774,0.749,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,K,K,0.774,0.855,0.749,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,L,L,0.855,1.076,0.832,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,AY0,AY0,1.149,1.779,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,K,K,1.779,1.84,0.5,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,S,S,1.84,1.98,1.0,6.690941972919973e-06,-1.833312749862671,-16.95249366760254,1.7262297868728638,-15.441172334459615,2.0,False
0005,DH,DH,1.98,2.121,0.625,0.0,0.0,0.0,0.0,0.0,1.6,False
0005,AH0,AH0,2.121,2.443,0.81,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,W,W,2.443,2.523,0.749,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,AY0,AY0,2.523,3.026,0.915,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,T,T,3.026,3.086,0.497,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,W,W,3.086,3.368,0.927,0.0,0.0,0.0,0.0,0.0,2.0,False
0005,AH0,AH0,3.368,3.529,0.623,0.0,0.0,0.0,0.0,0.0,2.0,False
